tree_id,record_type,source,label,project,SampleID,TreeCluster_branch,Frequency,clade,country,date,cluster_size,AU_barcode_class,US_barcode_class
CONS_PRJNA1130896_SRR29692818,study_consensus,PRJNA1130896,US-S50,PRJNA1130896,SRR29692818,consensus,1.0,A.D.1.5,USA,2023-12-27,1,AU_other_complete,US_other_complete
CONS_PRJNA1130896_SRR29692824,study_consensus,PRJNA1130896,US-S58,PRJNA1130896,SRR29692824,consensus,1.0,A.D.1,USA,2023-12-31,1,AU_other_complete,US_other_complete
CONS_PRJNA1130896_SRR29692828,study_consensus,PRJNA1130896,US-S31,PRJNA1130896,SRR29692828,consensus,1.0,A.D.1.9,USA,2023-12-05,1,AU_other_complete,US_other_complete
CONS_PRJNA1130896_SRR29692831,study_consensus,PRJNA1130896,US-S29,PRJNA1130896,SRR29692831,consensus,1.0,A.D.1.5,USA,2023-12-02,1,AU_other_complete,US_C21_like
CONS_PRJNA1130896_SRR29692854,study_consensus,PRJNA1130896,US-S68,PRJNA1130896,SRR29692854,consensus,1.0,A.D.1.5,USA,2024-02-03,1,AU_other_complete,US_C21_like
CONS_PRJNA1130896_SRR29692857,study_consensus,PRJNA1130896,US-S69,PRJNA1130896,SRR29692857,consensus,1.0,A.D.1.5,USA,2024-02-05,1,AU_other_complete,US_C21_like
CONS_PRJNA1130896_SRR29692865,study_consensus,PRJNA1130896,US-S40,PRJNA1130896,SRR29692865,consensus,1.0,A.D.1.5,USA,2023-12-13,1,AU_other_complete,US_C21_like
CONS_PRJNA1130896_SRR29692873,study_consensus,PRJNA1130896,US-S42,PRJNA1130896,SRR29692873,consensus,1.0,A.D.3.1,USA,2023-12-16,1,AU_C4_like,US_C18_like
CONS_PRJNA1130896_SRR29692875,study_consensus,PRJNA1130896,US-S37,PRJNA1130896,SRR29692875,consensus,1.0,A.D.1.5,USA,2023-12-11,1,AU_other_complete,US_C21_like
CONS_PRJNA1130896_SRR29692880,study_consensus,PRJNA1130896,US-S38,PRJNA1130896,SRR29692880,consensus,1.0,A.D.1.5,USA,2023-12-12,1,AU_other_complete,US_other_complete
CONS_PRJNA1130896_SRR29692881,study_consensus,PRJNA1130896,US-S34,PRJNA1130896,SRR29692881,consensus,1.0,A.D.1.5,USA,2023-12-10,1,AU_other_complete,US_C21_like
CONS_PRJNA1130896_SRR29692884,study_consensus,PRJNA1130896,US-S67,PRJNA1130896,SRR29692884,consensus,1.0,A.D.1.8,USA,2024-01-18,1,AU_other_complete,US_other_complete
CONS_PRJNA1130896_SRR29692887,study_consensus,PRJNA1130896,US-S66,PRJNA1130896,SRR29692887,consensus,1.0,A.D.1.5,USA,2024-01-17,1,AU_other_complete,US_C21_like
CONS_PRJNA1130896_SRR29692889,study_consensus,PRJNA1130896,US-S62,PRJNA1130896,SRR29692889,consensus,1.0,A.D.1.5,USA,2024-01-02,1,AU_other_complete,US_C21_like
CONS_PRJNA1130896_SRR29692926,study_consensus,PRJNA1130896,US-S55,PRJNA1130896,SRR29692926,consensus,1.0,A.D.1.5,USA,2023-12-29,1,AU_other_complete,US_other_complete
CONS_PRJNA1130896_SRR29692928,study_consensus,PRJNA1130896,US-S56,PRJNA1130896,SRR29692928,consensus,1.0,A.D.5.2,USA,2023-12-30,1,AU_other_complete,US_other_complete
CONS_PRJNA1130896_SRR29692929,study_consensus,PRJNA1130896,US-S44,PRJNA1130896,SRR29692929,consensus,1.0,A.D.1.5,USA,2023-12-22,1,AU_other_complete,US_C21_like
CONS_PRJNA1130896_SRR29692933,study_consensus,PRJNA1130896,US-S45,PRJNA1130896,SRR29692933,consensus,1.0,A.D.1.5,USA,2023-12-23,1,AU_other_complete,US_C21_like
CONS_PRJNA1130896_SRR29692935,study_consensus,PRJNA1130896,US-S59,PRJNA1130896,SRR29692935,consensus,1.0,A.D.1.5,USA,2024-01-01,1,AU_other_complete,US_C21_like
CONS_PRJNA1130896_SRR29692936,study_consensus,PRJNA1130896,US-S53,PRJNA1130896,SRR29692936,consensus,1.0,A.D.5.2,USA,2023-12-28,1,AU_other_complete,US_other_complete
CONS_PRJNA1130896_SRR29692939,study_consensus,PRJNA1130896,US-S54,PRJNA1130896,SRR29692939,consensus,1.0,A.D.1.5,USA,2023-12-28,1,AU_other_complete,US_C21_like
CONS_PRJNA1130896_SRR29692941,study_consensus,PRJNA1130896,US-S46,PRJNA1130896,SRR29692941,consensus,1.0,A.D.1.5,USA,2023-12-25,1,AU_other_complete,US_C21_like
CONS_PRJNA1130896_SRR29692943,study_consensus,PRJNA1130896,US-S57,PRJNA1130896,SRR29692943,consensus,1.0,A.D.5.2,USA,2023-12-30,1,AU_other_complete,US_other_complete
CONS_PRJNA1130896_SRR29692965,study_consensus,PRJNA1130896,US-S35,PRJNA1130896,SRR29692965,consensus,1.0,A.D.5.2,USA,2023-12-10,1,AU_other_complete,US_other_complete
CONS_PRJNA1130896_SRR29692967,study_consensus,PRJNA1130896,US-S41,PRJNA1130896,SRR29692967,consensus,1.0,A.D.1.6,USA,2023-12-13,1,AU_other_complete,US_other_complete
CONS_PRJNA1130896_SRR29692974,study_consensus,PRJNA1130896,US-S63,PRJNA1130896,SRR29692974,consensus,1.0,A.D.1.5,USA,2024-01-02,1,AU_other_complete,US_C21_like
CONS_PRJNA1130896_SRR29692975,study_consensus,PRJNA1130896,US-S64,PRJNA1130896,SRR29692975,consensus,1.0,A.D.5.2,USA,2024-01-02,1,AU_other_complete,US_other_complete
CONS_PRJNA1130896_SRR29692977,study_consensus,PRJNA1130896,US-S60,PRJNA1130896,SRR29692977,consensus,1.0,A.D.3.4,USA,2024-01-01,1,AU_other_complete,US_C18_like
CONS_PRJNA1130896_SRR29692981,study_consensus,PRJNA1130896,US-S61,PRJNA1130896,SRR29692981,consensus,1.0,A.D.5.2,USA,2024-01-01,1,AU_other_complete,US_other_complete
CONS_PRJNA1130896_SRR29692982,study_consensus,PRJNA1130896,US-S47,PRJNA1130896,SRR29692982,consensus,1.0,A.D.5.2,USA,2023-12-25,1,AU_other_complete,US_other_complete
CONS_PRJNA1130896_SRR29692984,study_consensus,PRJNA1130896,US-S51,PRJNA1130896,SRR29692984,consensus,1.0,A.D.5.2,USA,2023-12-27,1,AU_other_complete,US_other_complete
CONS_PRJNA1130896_SRR29692985,study_consensus,PRJNA1130896,US-S52,PRJNA1130896,SRR29692985,consensus,1.0,A.D.1.5,USA,2023-12-27,1,AU_other_complete,US_C21_like
CONS_PRJNA1130896_SRR29692989,study_consensus,PRJNA1130896,US-S49,PRJNA1130896,SRR29692989,consensus,1.0,A.D.5.2,USA,2023-12-26,1,AU_other_complete,US_other_complete
CONS_PRJNA1130896_SRR29692991,study_consensus,PRJNA1130896,US-S48,PRJNA1130896,SRR29692991,consensus,1.0,A.D.5.2,USA,2023-12-25,1,AU_other_complete,US_other_complete
CONS_PRJNA1130896_SRR29692998,study_consensus,PRJNA1130896,US-S43,PRJNA1130896,SRR29692998,consensus,1.0,A.D.1.5,USA,2023-12-17,1,AU_other_complete,US_C21_like
CONS_PRJNA1130896_SRR29693057,study_consensus,PRJNA1130896,US-S72,PRJNA1130896,SRR29693057,consensus,1.0,A.D.1.5,USA,2024-04-27,1,AU_other_complete,US_other_complete
CONS_PRJNA1130896_SRR29693058,study_consensus,PRJNA1130896,US-S71,PRJNA1130896,SRR29693058,consensus,1.0,A.D.1.5,USA,2024-04-24,1,AU_other_complete,US_C21_like
CONS_PRJNA1130896_SRR29693059,study_consensus,PRJNA1130896,US-S70,PRJNA1130896,SRR29693059,consensus,1.0,A.D.5.1,USA,2024-04-19,1,AU_other_complete,US_other_complete
CONS_PRJNA1130896_SRR29693060,study_consensus,PRJNA1130896,US-S65,PRJNA1130896,SRR29693060,consensus,1.0,A.D.3.3,USA,2024-01-10,1,AU_other_complete,US_C18_like
HAP_PRJNA1037681_SRR26779971_H1_C4,study_focal_haplotype,PRJNA1037681,AU-S01 H1 C4,PRJNA1037681,SRR26779971,C4,0.7244699254025825,A.D.3.1,Australia,2022-05-15,1,AU_C4_like,US_C18_like
HAP_PRJNA1037681_SRR26779971_H2_C6,study_focal_haplotype,PRJNA1037681,AU-S01 H2 C6,PRJNA1037681,SRR26779971,C6,0.2755300745974175,A.D.3.1,Australia,2022-05-15,1,AU_C6_like,US_C18_like
HAP_PRJNA1037681_SRR26779974_H1_C4,study_focal_haplotype,PRJNA1037681,AU-S26 H1 C4,PRJNA1037681,SRR26779974,C4,0.7140218961845151,A.D.3.1,Australia,2022-07-10,1,AU_C4_like,US_C18_like
HAP_PRJNA1037681_SRR26779974_H2_C6,study_focal_haplotype,PRJNA1037681,AU-S26 H2 C6,PRJNA1037681,SRR26779974,C6,0.2859781038154849,A.D.3.1,Australia,2022-07-10,1,AU_C6_like,US_C18_like
HAP_PRJNA1037681_SRR26779980_H1_C4,study_focal_haplotype,PRJNA1037681,AU-S18 H1 C4,PRJNA1037681,SRR26779980,C4,0.8081702482091332,A.D.3.1,Australia,2022-06-25,1,AU_C4_like,US_C18_like
HAP_PRJNA1037681_SRR26779980_H2_C6,study_focal_haplotype,PRJNA1037681,AU-S18 H2 C6,PRJNA1037681,SRR26779980,C6,0.1918297517908667,A.D.3.1,Australia,2022-06-25,1,AU_C6_like,US_C18_like
HAP_PRJNA1037681_SRR26779981_H1_C4,study_focal_haplotype,PRJNA1037681,AU-S27 H1 C4,PRJNA1037681,SRR26779981,C4,0.7289970914233345,A.D.3.1,Australia,2022-07-10,1,AU_C4_like,US_C18_like
HAP_PRJNA1037681_SRR26779981_H2_C6,study_focal_haplotype,PRJNA1037681,AU-S27 H2 C6,PRJNA1037681,SRR26779981,C6,0.2710029085766656,A.D.3.1,Australia,2022-07-10,1,AU_C6_like,US_C18_like
HAP_PRJNA1037681_SRR26779985_H1_C4,study_focal_haplotype,PRJNA1037681,AU-S29 H1 C4,PRJNA1037681,SRR26779985,C4,0.7421956932422757,A.D.3.1,Australia,2022-07-17,1,AU_C4_like,US_C18_like
HAP_PRJNA1037681_SRR26779985_H2_C6,study_focal_haplotype,PRJNA1037681,AU-S29 H2 C6,PRJNA1037681,SRR26779985,C6,0.2578043067577243,A.D.3.1,Australia,2022-07-17,1,AU_C6_like,US_C18_like
HAP_PRJNA1037681_SRR26779994_H1_C4,study_focal_haplotype,PRJNA1037681,AU-S07 H1 C4,PRJNA1037681,SRR26779994,C4,0.7435829657337988,A.D.3.1,Australia,2022-06-02,1,AU_C4_like,US_C18_like
HAP_PRJNA1037681_SRR26779994_H2_C6,study_focal_haplotype,PRJNA1037681,AU-S07 H2 C6,PRJNA1037681,SRR26779994,C6,0.2564170342662013,A.D.3.1,Australia,2022-06-02,1,AU_C6_like,US_C18_like
HAP_PRJNA1037681_SRR26780031_H1_C4,study_focal_haplotype,PRJNA1037681,AU-S35 H1 C4,PRJNA1037681,SRR26780031,C4,0.6314167403432303,A.D.3.1,Australia,2022-08-05,1,AU_C4_like,US_C18_like
HAP_PRJNA1037681_SRR26780031_H2_C6,study_focal_haplotype,PRJNA1037681,AU-S35 H2 C6,PRJNA1037681,SRR26780031,C6,0.3685832596567696,A.D.3.1,Australia,2022-08-05,1,AU_C6_like,US_C18_like
HAP_PRJNA1037681_SRR26780034_H1_C4,study_focal_haplotype,PRJNA1037681,AU-S20 H1 C4,PRJNA1037681,SRR26780034,C4,0.7191127622041915,A.D.3.1,Australia,2022-06-27,1,AU_C4_like,US_C18_like
HAP_PRJNA1037681_SRR26780034_H2_C6,study_focal_haplotype,PRJNA1037681,AU-S20 H2 C6,PRJNA1037681,SRR26780034,C6,0.2808872377958085,A.D.3.1,Australia,2022-06-27,1,AU_C6_like,US_C18_like
HAP_PRJNA1037681_SRR26780048_H1_C4,study_focal_haplotype,PRJNA1037681,AU-S25 H1 C4,PRJNA1037681,SRR26780048,C4,0.5414835821019822,A.D.3.1,Australia,2022-07-08,1,AU_C4_like,US_C18_like
HAP_PRJNA1037681_SRR26780048_H2_C6,study_focal_haplotype,PRJNA1037681,AU-S25 H2 C6,PRJNA1037681,SRR26780048,C6,0.4585164178980177,A.D.3.1,Australia,2022-07-08,1,AU_C6_like,US_C18_like
HAP_PRJNA1037681_SRR26780067_H1_C4,study_focal_haplotype,PRJNA1037681,AU-S04 H1 C4,PRJNA1037681,SRR26780067,C4,0.5004746646779893,A.D.3.1,Australia,2022-05-30,1,AU_C4_like,US_C18_like
HAP_PRJNA1037681_SRR26780067_H2_C6,study_focal_haplotype,PRJNA1037681,AU-S04 H2 C6,PRJNA1037681,SRR26780067,C6,0.4995253353220106,A.D.3.1,Australia,2022-05-30,1,AU_C6_like,US_C18_like
HAP_PRJNA1037681_SRR26780112_H1_C4,study_focal_haplotype,PRJNA1037681,AU-S34 H1 C4,PRJNA1037681,SRR26780112,C4,0.5878352510678483,A.D.3.1,Australia,2022-08-03,1,AU_C4_like,US_C18_like
HAP_PRJNA1037681_SRR26780112_H2_C6,study_focal_haplotype,PRJNA1037681,AU-S34 H2 C6,PRJNA1037681,SRR26780112,C6,0.4121647489321518,A.D.3.1,Australia,2022-08-03,1,AU_C6_like,US_C18_like
HAP_PRJNA1037681_SRR26780119_H1_C4,study_focal_haplotype,PRJNA1037681,AU-S22 H1 C4,PRJNA1037681,SRR26780119,C4,0.7895157527822605,A.D.3.1,Australia,2022-07-02,1,AU_C4_like,US_C18_like
HAP_PRJNA1037681_SRR26780119_H2_C6,study_focal_haplotype,PRJNA1037681,AU-S22 H2 C6,PRJNA1037681,SRR26780119,C6,0.2104842472177394,A.D.3.1,Australia,2022-07-02,1,AU_C6_like,US_C18_like
HAP_PRJNA1037681_SRR26780123_H1_C4,study_focal_haplotype,PRJNA1037681,AU-S15 H1 C4,PRJNA1037681,SRR26780123,C4,0.8014507293795241,A.D.3.1,Australia,2022-06-19,1,AU_C4_like,US_C18_like
HAP_PRJNA1037681_SRR26780123_H2_C6,study_focal_haplotype,PRJNA1037681,AU-S15 H2 C6,PRJNA1037681,SRR26780123,C6,0.1985492706204759,A.D.3.1,Australia,2022-06-19,1,AU_C6_like,US_C18_like
HAP_PRJNA1037681_SRR26780126_H1_C4,study_focal_haplotype,PRJNA1037681,AU-S16 H1 C4,PRJNA1037681,SRR26780126,C4,0.6474913086872748,A.D.3.1,Australia,2022-06-19,1,AU_C4_like,US_C18_like
HAP_PRJNA1037681_SRR26780126_H2_C6,study_focal_haplotype,PRJNA1037681,AU-S16 H2 C6,PRJNA1037681,SRR26780126,C6,0.3525086913127253,A.D.3.1,Australia,2022-06-19,1,AU_C6_like,US_C18_like
HAP_PRJNA1037681_SRR26780127_H1_C4,study_focal_haplotype,PRJNA1037681,AU-S17 H1 C4,PRJNA1037681,SRR26780127,C4,0.6865493083437368,A.D.3.1,Australia,2022-06-21,1,AU_C4_like,US_C18_like
HAP_PRJNA1037681_SRR26780127_H2_C6,study_focal_haplotype,PRJNA1037681,AU-S17 H2 C6,PRJNA1037681,SRR26780127,C6,0.3134506916562632,A.D.3.1,Australia,2022-06-21,1,AU_C6_like,US_C18_like
HAP_PRJNA1037681_SRR26780146_H1_C4,study_focal_haplotype,PRJNA1037681,AU-S03 H1 C4,PRJNA1037681,SRR26780146,C4,0.6778673526702345,A.D.3.1,Australia,2022-05-28,1,AU_C4_like,US_C18_like
HAP_PRJNA1037681_SRR26780146_H2_C6,study_focal_haplotype,PRJNA1037681,AU-S03 H2 C6,PRJNA1037681,SRR26780146,C6,0.3221326473297655,A.D.3.1,Australia,2022-05-28,1,AU_C6_like,US_C18_like
HAP_PRJNA1037681_SRR26780187_H1_C4,study_focal_haplotype,PRJNA1037681,AU-S02 H1 C4,PRJNA1037681,SRR26780187,C4,0.7130290484420749,A.D.3.1,Australia,2022-05-16,1,AU_C4_like,US_C18_like
HAP_PRJNA1037681_SRR26780187_H2_C6,study_focal_haplotype,PRJNA1037681,AU-S02 H2 C6,PRJNA1037681,SRR26780187,C6,0.2869709515579251,A.D.3.1,Australia,2022-05-16,1,AU_C6_like,US_C18_like
HAP_PRJNA1037681_SRR26780205_H1_C4,study_focal_haplotype,PRJNA1037681,AU-S32 H1 C4,PRJNA1037681,SRR26780205,C4,0.7336107991455065,A.D.3.1,Australia,2022-07-26,1,AU_C4_like,US_C18_like
HAP_PRJNA1037681_SRR26780205_H2_C6,study_focal_haplotype,PRJNA1037681,AU-S32 H2 C6,PRJNA1037681,SRR26780205,C6,0.2663892008544935,A.D.3.1,Australia,2022-07-26,1,AU_C6_like,US_C18_like
HAP_PRJNA1037681_SRR26780206_H1_C4,study_focal_haplotype,PRJNA1037681,AU-S33 H1 C4,PRJNA1037681,SRR26780206,C4,0.6946174803270257,A.D.3.1,Australia,2022-07-29,1,AU_C4_like,US_C18_like
HAP_PRJNA1037681_SRR26780206_H2_C6,study_focal_haplotype,PRJNA1037681,AU-S33 H2 C6,PRJNA1037681,SRR26780206,C6,0.3053825196729742,A.D.3.1,Australia,2022-07-29,1,AU_C6_like,US_C18_like
HAP_PRJNA1037681_SRR26780211_H1_C4,study_focal_haplotype,PRJNA1037681,AU-S12 H1 C4,PRJNA1037681,SRR26780211,C4,0.7587321927000045,A.D.3.1,Australia,2022-06-07,1,AU_C4_like,US_C18_like
HAP_PRJNA1037681_SRR26780211_H2_C6,study_focal_haplotype,PRJNA1037681,AU-S12 H2 C6,PRJNA1037681,SRR26780211,C6,0.2412678072999955,A.D.3.1,Australia,2022-06-07,1,AU_other_complete,US_C18_like
HAP_PRJNA1037681_SRR26780216_H1_C4,study_focal_haplotype,PRJNA1037681,AU-S06 H1 C4,PRJNA1037681,SRR26780216,C4,0.7430072339107074,A.D.3.1,Australia,2022-06-01,1,AU_C4_like,US_C18_like
HAP_PRJNA1037681_SRR26780216_H2_C6,study_focal_haplotype,PRJNA1037681,AU-S06 H2 C6,PRJNA1037681,SRR26780216,C6,0.2569927660892926,A.D.3.1,Australia,2022-06-01,1,AU_C6_like,US_C18_like
HAP_PRJNA1037681_SRR26780219_H1_C4,study_focal_haplotype,PRJNA1037681,AU-S09 H1 C4,PRJNA1037681,SRR26780219,C4,0.8391451285185958,A.D.3.1,Australia,2022-06-02,1,AU_C4_like,US_C18_like
HAP_PRJNA1037681_SRR26780219_H2_C6,study_focal_haplotype,PRJNA1037681,AU-S09 H2 C6,PRJNA1037681,SRR26780219,C6,0.1608548714814041,A.D.3.1,Australia,2022-06-02,1,AU_C6_like,US_C18_like
HAP_PRJNA1037681_SRR26780237_H1_C4,study_focal_haplotype,PRJNA1037681,AU-S37 H1 C4,PRJNA1037681,SRR26780237,C4,0.7179327107350938,A.D.3.1,Australia,2022-08-07,1,AU_C4_like,US_C18_like
HAP_PRJNA1037681_SRR26780237_H2_C6,study_focal_haplotype,PRJNA1037681,AU-S37 H2 C6,PRJNA1037681,SRR26780237,C6,0.2820672892649062,A.D.3.1,Australia,2022-08-07,1,AU_C6_like,US_C18_like
HAP_PRJNA1130896_SRR29679716_H1_C21,study_focal_haplotype,PRJNA1130896,US-S23 H1 C21,PRJNA1130896,SRR29679716,C21,0.7456968501149668,A.D.1.5,USA,2023-11-23,1,AU_other_complete,US_C21_like
HAP_PRJNA1130896_SRR29679716_H2_C18,study_focal_haplotype,PRJNA1130896,US-S23 H2 C18,PRJNA1130896,SRR29679716,C18,0.2543031498850331,A.D.1.5,USA,2023-11-23,1,AU_other_complete,US_C18_like
HAP_PRJNA1130896_SRR29679723_H1_C21,study_focal_haplotype,PRJNA1130896,US-S08 H1 C21,PRJNA1130896,SRR29679723,C21,0.7513122981544529,A.D.1.5,USA,2023-11-10,1,AU_other_complete,US_C21_like
HAP_PRJNA1130896_SRR29679723_H2_C18,study_focal_haplotype,PRJNA1130896,US-S08 H2 C18,PRJNA1130896,SRR29679723,C18,0.2486877018455471,A.D.1.5,USA,2023-11-10,1,AU_other_complete,US_C18_like
HAP_PRJNA1130896_SRR29679728_H1_C21,study_focal_haplotype,PRJNA1130896,US-S06 H1 C21,PRJNA1130896,SRR29679728,C21,0.7524420061319879,A.D.1.5,USA,2023-11-04,1,AU_other_complete,US_C21_like
HAP_PRJNA1130896_SRR29679728_H2_C18,study_focal_haplotype,PRJNA1130896,US-S06 H2 C18,PRJNA1130896,SRR29679728,C18,0.2475579938680121,A.D.1.5,USA,2023-11-04,1,AU_other_complete,US_C18_like
HAP_PRJNA1130896_SRR29679729_H1_C21,study_focal_haplotype,PRJNA1130896,US-S05 H1 C21,PRJNA1130896,SRR29679729,C21,0.6862293117449161,A.D.1.5,USA,2023-11-03,1,AU_other_complete,US_C21_like
HAP_PRJNA1130896_SRR29679729_H2_C18,study_focal_haplotype,PRJNA1130896,US-S05 H2 C18,PRJNA1130896,SRR29679729,C18,0.3137706882550839,A.D.1.5,USA,2023-11-03,1,AU_other_complete,US_C18_like
HAP_PRJNA1130896_SRR29679738_H1_C21,study_focal_haplotype,PRJNA1130896,US-S30 H1 C21,PRJNA1130896,SRR29679738,C21,0.7560412528436443,A.D.1.5,USA,2023-12-05,1,AU_other_complete,US_C21_like
HAP_PRJNA1130896_SRR29679738_H2_C18,study_focal_haplotype,PRJNA1130896,US-S30 H2 C18,PRJNA1130896,SRR29679738,C18,0.2439587471563556,A.D.1.5,USA,2023-12-05,1,AU_other_complete,US_C18_like
HAP_PRJNA1130896_SRR29679814_H1_C21,study_focal_haplotype,PRJNA1130896,US-S02 H1 C21,PRJNA1130896,SRR29679814,C21,0.6512253869143104,A.D.1.5,USA,2023-10-22,1,AU_other_complete,US_C21_like
HAP_PRJNA1130896_SRR29679814_H2_C18,study_focal_haplotype,PRJNA1130896,US-S02 H2 C18,PRJNA1130896,SRR29679814,C18,0.3487746130856896,A.D.1.5,USA,2023-10-22,1,AU_other_complete,US_C18_like
HAP_PRJNA1130896_SRR29679823_H1_C21,study_focal_haplotype,PRJNA1130896,US-S07 H1 C21,PRJNA1130896,SRR29679823,C21,0.7433248411941512,A.D.1.5,USA,2023-11-07,1,AU_other_complete,US_C21_like
HAP_PRJNA1130896_SRR29679823_H2_C18,study_focal_haplotype,PRJNA1130896,US-S07 H2 C18,PRJNA1130896,SRR29679823,C18,0.2566751588058488,A.D.1.5,USA,2023-11-07,1,AU_other_complete,US_C18_like
HAP_PRJNA1130896_SRR29679837_H1_C21,study_focal_haplotype,PRJNA1130896,US-S17 H1 C21,PRJNA1130896,SRR29679837,C21,0.7475688409467328,A.D.1.5,USA,2023-11-17,1,AU_other_complete,US_C21_like
HAP_PRJNA1130896_SRR29679837_H2_C18,study_focal_haplotype,PRJNA1130896,US-S17 H2 C18,PRJNA1130896,SRR29679837,C18,0.2524311590532672,A.D.1.5,USA,2023-11-17,1,AU_other_complete,US_C18_like
HAP_PRJNA1130896_SRR29679842_H1_C21,study_focal_haplotype,PRJNA1130896,US-S19 H1 C21,PRJNA1130896,SRR29679842,C21,0.7967298438348422,A.D.1.5,USA,2023-11-19,1,AU_other_complete,US_C21_like
HAP_PRJNA1130896_SRR29679842_H2_C18,study_focal_haplotype,PRJNA1130896,US-S19 H2 C18,PRJNA1130896,SRR29679842,C18,0.2032701561651577,A.D.1.5,USA,2023-11-19,1,AU_other_complete,US_C18_like
HAP_PRJNA1130896_SRR29679851_H1_C21,study_focal_haplotype,PRJNA1130896,US-S22 H1 C21,PRJNA1130896,SRR29679851,C21,0.7404175546367235,A.D.1.5,USA,2023-11-21,1,AU_other_complete,US_C21_like
HAP_PRJNA1130896_SRR29679851_H2_C18,study_focal_haplotype,PRJNA1130896,US-S22 H2 C18,PRJNA1130896,SRR29679851,C18,0.2595824453632764,A.D.1.5,USA,2023-11-21,1,AU_other_complete,US_C18_like
HAP_PRJNA1130896_SRR29679852_H1_C21,study_focal_haplotype,PRJNA1130896,US-S27 H1 C21,PRJNA1130896,SRR29679852,C21,0.694323438141934,A.D.1.5,USA,2023-11-30,1,AU_other_complete,US_C21_like
HAP_PRJNA1130896_SRR29679852_H2_C18,study_focal_haplotype,PRJNA1130896,US-S27 H2 C18,PRJNA1130896,SRR29679852,C18,0.2771542826458662,A.D.1.5,USA,2023-11-30,1,AU_other_complete,US_C18_like
HAP_PRJNA1130896_SRR29679854_H1_C21,study_focal_haplotype,PRJNA1130896,US-S18 H1 C21,PRJNA1130896,SRR29679854,C21,0.6929496476250449,A.D.1.5,USA,2023-11-18,1,AU_other_complete,US_C21_like
HAP_PRJNA1130896_SRR29679854_H2_C18,study_focal_haplotype,PRJNA1130896,US-S18 H2 C18,PRJNA1130896,SRR29679854,C18,0.3070503523749552,A.D.1.5,USA,2023-11-18,1,AU_other_complete,US_C18_like
HAP_PRJNA1130896_SRR29679864_H1_C21,study_focal_haplotype,PRJNA1130896,US-S20 H1 C21,PRJNA1130896,SRR29679864,C21,0.7175939119785557,A.D.1.5,USA,2023-11-19,1,AU_other_complete,US_C21_like
HAP_PRJNA1130896_SRR29679864_H2_C18,study_focal_haplotype,PRJNA1130896,US-S20 H2 C18,PRJNA1130896,SRR29679864,C18,0.2568436189062811,A.D.1.5,USA,2023-11-19,1,AU_other_complete,US_C18_like
HAP_PRJNA1130896_SRR29679874_H1_C21,study_focal_haplotype,PRJNA1130896,US-S01 H1 C21,PRJNA1130896,SRR29679874,C21,0.7062607395302634,A.D.1.5,USA,2023-10-13,1,AU_other_complete,US_C21_like
HAP_PRJNA1130896_SRR29679874_H2_C18,study_focal_haplotype,PRJNA1130896,US-S01 H2 C18,PRJNA1130896,SRR29679874,C18,0.2937392604697366,A.D.1.5,USA,2023-10-13,1,AU_other_complete,US_C18_like
HAP_PRJNA1130896_SRR29692818_H1_C21,study_focal_haplotype,PRJNA1130896,US-S50 H1 C21,PRJNA1130896,SRR29692818,C21,0.6067793744122282,A.D.1.5,USA,2023-12-27,1,AU_other_complete,US_C21_like
HAP_PRJNA1130896_SRR29692818_H2_C18,study_focal_haplotype,PRJNA1130896,US-S50 H2 C18,PRJNA1130896,SRR29692818,C18,0.3932206255877718,A.D.1.5,USA,2023-12-27,1,AU_other_complete,US_C18_like
HAP_PRJNA1130896_SRR29692831_H1_C21,study_focal_haplotype,PRJNA1130896,US-S29 H1 C21,PRJNA1130896,SRR29692831,C21,0.6098850456486777,A.D.1.5,USA,2023-12-02,1,AU_other_complete,US_C21_like
HAP_PRJNA1130896_SRR29692831_H2_C18,study_focal_haplotype,PRJNA1130896,US-S29 H2 C18,PRJNA1130896,SRR29692831,C18,0.3901149543513222,A.D.1.5,USA,2023-12-02,1,AU_other_complete,US_C18_like
HAP_PRJNA1130896_SRR29692854_H1_C21,study_focal_haplotype,PRJNA1130896,US-S68 H1 C21,PRJNA1130896,SRR29692854,C21,0.7965665110589417,A.D.1.5,USA,2024-02-03,1,AU_other_complete,US_C21_like
HAP_PRJNA1130896_SRR29692854_H2_C18,study_focal_haplotype,PRJNA1130896,US-S68 H2 C18,PRJNA1130896,SRR29692854,C18,0.2034334889410583,A.D.1.5,USA,2024-02-03,1,AU_other_complete,US_C18_like
HAP_PRJNA1130896_SRR29692857_H1_C21,study_focal_haplotype,PRJNA1130896,US-S69 H1 C21,PRJNA1130896,SRR29692857,C21,0.7993982309039193,A.D.1.5,USA,2024-02-05,1,AU_other_complete,US_C21_like
